geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
53,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2024-Q3.tif,viirs_15000_niigata_2024-Q3.tif,1825.9879505880808
33,3,0,2021,332183318448.6994,125.4848727349994,1,1,0,0,1,0,330.0,3,0,2,0,1,sentinel_2_abra_2021-Q3.tif,viirs_abra_2021-Q3.tif,179.19415087513582
26,1,1,2024,3928801383782.808,142.3299725681459,1,3,0,0,1,1,100.0,3,1,1,1,3,sentinel_2_10000_gunma_2024-Q1.tif,viirs_10000_gunma_2024-Q1.tif,1683.851250391868
81,4,1,2024,3928801383782.808,144.7279859179582,0,3,1,1,1,1,260.0,3,1,2,1,3,sentinel_2_23000_aichi_2024-Q4.tif,viirs_23000_aichi_2024-Q4.tif,1646.6859336795233
84,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,570.0,2,0,2,0,1,sentinel_2_siquijor_2021-Q2.tif,viirs_siquijor_2021-Q2.tif,218.7633374408632
48,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,0,780.0,2,0,2,0,0,sentinel_2_camiguin_2020-Q1.tif,viirs_camiguin_2020-Q1.tif,171.9564823616219
73,1,1,2023,3993446887350.673,137.8618440412342,1,3,0,0,1,1,100.0,2,1,2,1,3,sentinel_2_09000_tochigi_2023-Q1.tif,viirs_09000_tochigi_2023-Q1.tif,1582.6230539929882
3,2,0,2020,291244296180.30774,117.7956988014519,1,1,1,0,1,0,870.0,3,1,2,0,0,sentinel_2_cotabato_2020-Q2.tif,viirs_cotabato_2020-Q2.tif,162.15501648420073
92,3,0,2019,299682074191.28937,117.6899153350103,0,1,0,0,1,1,57.5,2,1,2,0,1,sentinel_2_laguna_2019-Q3.tif,viirs_laguna_2019-Q3.tif,207.0828609963125
14,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,450.0,3,1,1,1,5,sentinel_2_03000_iwate_2021-Q3.tif,viirs_03000_iwate_2021-Q3.tif,1589.042048350088
115,4,1,2020,4069008481605.98,119.4024762808857,0,3,1,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2020-Q4.tif,viirs_27000_osaka_2020-Q4.tif,2305.498627732836
124,3,0,2019,299682074191.28937,117.6899153350103,0,0,1,0,1,0,820.0,2,1,3,0,0,sentinel_2_lanao_del_sur_2019-Q3.tif,viirs_lanao_del_sur_2019-Q3.tif,128.95427467800053
84,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,570.0,2,0,2,0,1,sentinel_2_siquijor_2019-Q2.tif,viirs_siquijor_2019-Q2.tif,170.75303210194335
29,4,0,2020,291244296180.30774,119.4024762808857,0,1,0,1,1,0,790.0,2,1,2,1,0,sentinel_2_lanao_del_norte_2020-Q4.tif,viirs_lanao_del_norte_2020-Q4.tif,251.56679572057
16,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,260.0,2,1,2,1,3,sentinel_2_16000_toyama_2019-Q4.tif,viirs_16000_toyama_2019-Q4.tif,1521.5093330516204
7,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,150.0,3,1,2,1,3,sentinel_2_22000_shizuoka_2019-Q2.tif,viirs_22000_shizuoka_2019-Q2.tif,1891.7773498195115
55,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,450.0,3,1,3,1,3,sentinel_2_30000_wakayama_2020-Q2.tif,viirs_30000_wakayama_2020-Q2.tif,1772.6062088676592
20,3,0,2020,291244296180.30774,119.1285399053605,1,1,0,0,1,1,30.0,2,1,2,0,1,sentinel_2_bulacan_2020-Q3.tif,viirs_bulacan_2020-Q3.tif,143.4154586436986
13,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,570.0,2,1,3,0,0,sentinel_2_leyte_2021-Q3.tif,viirs_leyte_2021-Q3.tif,203.56879998909568
123,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,660.0,3,0,3,0,3,sentinel_2_batanes_2020-Q4.tif,viirs_batanes_2020-Q4.tif,353.28124552282486
12,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2021-Q3.tif,viirs_46000_kagoshima_2021-Q3.tif,1868.26197274065
90,1,0,2021,332183318448.6994,120.6838014481023,1,1,0,0,1,0,820.0,2,0,1,0,1,sentinel_2_bukidnon_2021-Q1.tif,viirs_bukidnon_2021-Q1.tif,157.55915038635305
101,4,0,2020,291244296180.30774,119.4024762808857,1,1,0,0,1,0,195.0,2,1,2,0,1,sentinel_2_nueva_vizcaya_2020-Q4.tif,viirs_nueva_vizcaya_2020-Q4.tif,224.12614455346463
2,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,450.0,2,1,1,0,5,sentinel_2_05000_akita_2024-Q3.tif,viirs_05000_akita_2024-Q3.tif,1766.5844795684764
19,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,970.0,3,1,1,0,0,sentinel_2_davao_del_sur_2019-Q3.tif,viirs_davao_del_sur_2019-Q3.tif,210.8901030104568
52,1,0,2021,332183318448.6994,120.6838014481023,1,1,0,0,1,0,800.0,2,1,2,0,0,sentinel_2_agusan_del_sur_2021-Q1.tif,viirs_agusan_del_sur_2021-Q1.tif,228.31456108354547
7,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,150.0,3,1,3,1,3,sentinel_2_22000_shizuoka_2023-Q3.tif,viirs_22000_shizuoka_2023-Q3.tif,1785.9374819506206
7,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,1,1,1,150.0,3,1,2,1,3,sentinel_2_22000_shizuoka_2021-Q2.tif,viirs_22000_shizuoka_2021-Q2.tif,1790.203579819217
110,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,1,1,1,300.0,3,1,2,1,3,sentinel_2_04000_miyagi_2021-Q2.tif,viirs_04000_miyagi_2021-Q2.tif,1664.2674058782686
35,1,1,2021,4247588558872.2593,120.6838014481023,0,3,1,1,1,1,650.0,2,1,2,0,3,sentinel_2_32000_shimane_2021-Q1.tif,viirs_32000_shimane_2021-Q1.tif,2388.353443463588
100,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,0,790.0,2,1,2,0,0,sentinel_2_zamboanga_del_sur_2020-Q1.tif,viirs_zamboanga_del_sur_2020-Q1.tif,263.1559936692464
16,1,1,2024,3928801383782.808,142.3299725681459,0,3,1,1,1,1,260.0,2,1,1,1,3,sentinel_2_16000_toyama_2024-Q1.tif,viirs_16000_toyama_2024-Q1.tif,2652.2521805358733
59,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,770.0,2,0,2,0,3,sentinel_2_44000_oita_2024-Q3.tif,viirs_44000_oita_2024-Q3.tif,1994.2345549423444
83,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,0,630.0,2,1,2,0,1,sentinel_2_negros_oriental_2020-Q1.tif,viirs_negros_oriental_2020-Q1.tif,183.96489178776383
110,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,300.0,3,1,3,1,3,sentinel_2_04000_miyagi_2022-Q1.tif,viirs_04000_miyagi_2022-Q1.tif,1720.626797464408
93,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,480.0,2,1,2,0,1,sentinel_2_negros_occidental_2020-Q2.tif,viirs_negros_occidental_2020-Q2.tif,132.476158821565
15,4,1,2024,3928801383782.808,144.7279859179582,0,3,1,1,1,1,1200.0,2,1,2,1,3,sentinel_2_42000_nagasaki_2024-Q4.tif,viirs_42000_nagasaki_2024-Q4.tif,1706.3073389601082
88,2,1,2023,3993446887350.673,139.5056151606663,0,3,1,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2023-Q2.tif,viirs_14000_kanagawa_2023-Q2.tif,1832.4648485718776
106,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,830.0,3,0,1,0,6,sentinel_2_01000_hokkaido_2020-Q3.tif,viirs_01000_hokkaido_2020-Q3.tif,2002.147907718492
38,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,540.0,2,1,1,1,3,sentinel_2_33000_okayama_2020-Q3.tif,viirs_33000_okayama_2020-Q3.tif,1974.048858058252
38,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,540.0,2,1,1,1,3,sentinel_2_33000_okayama_2023-Q4.tif,viirs_33000_okayama_2023-Q4.tif,1671.842442790345
30,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,150.0,2,1,2,0,1,sentinel_2_occidental_mindoro_2020-Q4.tif,viirs_occidental_mindoro_2020-Q4.tif,218.8080077667029
15,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,1200.0,2,1,3,1,3,sentinel_2_42000_nagasaki_2019-Q4.tif,viirs_42000_nagasaki_2019-Q4.tif,1942.669630839344
45,4,1,2023,3993446887350.673,140.8613862067226,1,3,0,0,1,1,110.0,2,0,1,1,3,sentinel_2_19000_yamanashi_2023-Q4.tif,viirs_19000_yamanashi_2023-Q4.tif,2202.945532356979
8,3,1,2021,4247588558872.2593,125.4848727349994,1,3,0,0,1,1,270.0,2,1,2,1,3,sentinel_2_21000_gifu_2021-Q3.tif,viirs_21000_gifu_2021-Q3.tif,1721.512044091481
39,3,0,2020,291244296180.30774,119.1285399053605,1,1,0,0,1,0,240.0,2,0,2,0,4,sentinel_2_ifugao_2020-Q3.tif,viirs_ifugao_2020-Q3.tif,53.367955630314334
56,4,1,2024,3928801383782.808,144.7279859179582,0,3,1,1,1,1,37.5,3,1,3,1,3,sentinel_2_12000_chiba_2024-Q4.tif,viirs_12000_chiba_2024-Q4.tif,1792.644246445123
84,1,0,2021,332183318448.6994,120.6838014481023,0,1,1,1,1,0,570.0,2,0,2,0,1,sentinel_2_siquijor_2021-Q1.tif,viirs_siquijor_2021-Q1.tif,251.88213051943023
71,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,690.0,2,1,2,0,1,sentinel_2_zamboanga_del_norte_2021-Q2.tif,viirs_zamboanga_del_norte_2021-Q2.tif,146.1918454664672
4,3,0,2020,291244296180.30774,119.1285399053605,1,1,1,0,1,1,65.0,2,1,3,0,1,sentinel_2_pampanga_2020-Q3.tif,viirs_pampanga_2020-Q3.tif,222.98372119652063
98,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,670.0,2,1,2,1,3,sentinel_2_38000_ehime_2019-Q1.tif,viirs_38000_ehime_2019-Q1.tif,1463.884732951242
22,2,1,2022,3880440088794.578,134.1731806810651,0,3,1,1,1,1,500.0,2,1,2,1,3,sentinel_2_31000_tottori_2022-Q2.tif,viirs_31000_tottori_2022-Q2.tif,1510.4020082668862
66,1,1,2023,3993446887350.673,137.8618440412342,0,3,1,1,1,1,800.0,2,0,2,0,3,sentinel_2_35000_yamaguchi_2023-Q1.tif,viirs_35000_yamaguchi_2023-Q1.tif,1661.0702427447288
24,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,470.0,2,1,3,0,0,sentinel_2_northern_samar_2020-Q2.tif,viirs_northern_samar_2020-Q2.tif,203.3811076638989
66,2,1,2022,3880440088794.578,134.1731806810651,0,3,1,1,1,1,800.0,2,1,2,1,3,sentinel_2_35000_yamaguchi_2022-Q2.tif,viirs_35000_yamaguchi_2022-Q2.tif,1637.2435502161625
17,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,625.0,3,1,3,1,3,sentinel_2_39000_kochi_2019-Q4.tif,viirs_39000_kochi_2019-Q4.tif,1899.7600336172973
0,2,0,2019,299682074191.28937,117.3681318135368,0,1,0,1,1,0,770.0,2,1,3,0,0,sentinel_2_dinagat_islands_2019-Q2.tif,viirs_dinagat_islands_2019-Q2.tif,136.8125992740024
68,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,1550.0,2,1,3,1,3,sentinel_2_47000_okinawa_2021-Q3.tif,viirs_47000_okinawa_2021-Q3.tif,2050.7521193112207
121,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,790.0,2,1,2,0,1,sentinel_2_misamis_oriental_2021-Q3.tif,viirs_misamis_oriental_2021-Q3.tif,224.2057968971453
88,4,1,2022,3880440088794.578,136.4362131047677,0,3,1,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2022-Q4.tif,viirs_14000_kanagawa_2022-Q4.tif,1700.4041839614777
45,3,1,2021,4247588558872.2593,125.4848727349994,1,3,0,0,1,1,110.0,2,0,1,0,3,sentinel_2_19000_yamanashi_2021-Q3.tif,viirs_19000_yamanashi_2021-Q3.tif,1650.9545844263089
10,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,900.0,3,1,3,1,3,sentinel_2_43000_kumamoto_2023-Q4.tif,viirs_43000_kumamoto_2023-Q4.tif,2074.48022383494
68,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,0,1550.0,2,1,3,0,3,sentinel_2_47000_okinawa_2019-Q2.tif,viirs_47000_okinawa_2019-Q2.tif,2387.287653310311
104,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,260.0,2,1,2,0,1,sentinel_2_la_union_2020-Q2.tif,viirs_la_union_2020-Q2.tif,191.3873669302868
17,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,625.0,3,1,3,1,3,sentinel_2_39000_kochi_2019-Q3.tif,viirs_39000_kochi_2019-Q3.tif,1919.2223977050264
102,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2021-Q2.tif,viirs_08000_ibaraki_2021-Q2.tif,1620.903916134608
43,1,0,2021,332183318448.6994,120.6838014481023,0,1,1,1,1,0,330.0,3,1,4,0,0,sentinel_2_albay_2021-Q1.tif,viirs_albay_2021-Q1.tif,434.3531055227064
85,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,1,260.0,2,1,3,0,1,sentinel_2_camarines_sur_2021-Q2.tif,viirs_camarines_sur_2021-Q2.tif,263.29731721832536
110,3,1,2022,3880440088794.578,135.9371046973515,0,3,1,1,1,1,300.0,3,1,3,1,3,sentinel_2_04000_miyagi_2022-Q3.tif,viirs_04000_miyagi_2022-Q3.tif,1586.8869031810875
112,4,0,2019,299682074191.28937,117.9406160358257,0,1,0,1,1,0,950.0,2,1,3,0,0,sentinel_2_davao_oriental_2019-Q4.tif,viirs_davao_oriental_2019-Q4.tif,217.11595455158565
63,3,0,2020,291244296180.30774,119.1285399053605,0,1,0,1,1,0,640.0,2,1,3,0,0,sentinel_2_southern_leyte_2020-Q3.tif,viirs_southern_leyte_2020-Q3.tif,208.18168099149483
77,2,1,2019,4070264756531.522,117.3681318135368,1,3,1,0,1,1,180.0,2,0,1,0,5,sentinel_2_20000_nagano_2019-Q2.tif,viirs_20000_nagano_2019-Q2.tif,1779.4061579671477
107,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,270.0,2,0,3,0,1,sentinel_2_romblon_2020-Q2.tif,viirs_romblon_2020-Q2.tif,164.1501276655632
14,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,450.0,3,1,1,0,5,sentinel_2_03000_iwate_2020-Q3.tif,viirs_03000_iwate_2020-Q3.tif,2220.7410730980955
97,4,0,2019,299682074191.28937,117.9406160358257,0,1,0,1,1,0,340.0,2,1,2,0,2,sentinel_2_ilocos_sur_2019-Q4.tif,viirs_ilocos_sur_2019-Q4.tif,189.17173389322443
115,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2023-Q4.tif,viirs_27000_osaka_2023-Q4.tif,1939.6398367430108
1,2,1,2020,4069008481605.98,117.7956988014519,1,3,0,0,1,1,370.0,2,1,1,1,3,sentinel_2_29000_nara_2020-Q2.tif,viirs_29000_nara_2020-Q2.tif,1790.8035275864152
26,2,1,2020,4069008481605.98,117.7956988014519,1,3,0,0,1,1,100.0,3,0,2,1,3,sentinel_2_10000_gunma_2020-Q2.tif,viirs_10000_gunma_2020-Q2.tif,1670.0558519768977
2,2,1,2023,3993446887350.673,139.5056151606663,0,3,1,1,1,1,450.0,2,0,1,0,5,sentinel_2_05000_akita_2023-Q2.tif,viirs_05000_akita_2023-Q2.tif,1702.1886205748767
10,4,1,2022,3880440088794.578,136.4362131047677,0,3,1,1,1,1,900.0,3,1,2,1,3,sentinel_2_43000_kumamoto_2022-Q4.tif,viirs_43000_kumamoto_2022-Q4.tif,1536.9377562794778
109,4,0,2020,291244296180.30774,119.4024762808857,0,1,0,1,1,0,570.0,2,1,3,0,0,sentinel_2_biliran_2020-Q4.tif,viirs_biliran_2020-Q4.tif,213.30475585252577
104,3,0,2021,332183318448.6994,125.4848727349994,0,1,0,1,1,0,260.0,2,1,3,0,1,sentinel_2_la_union_2021-Q3.tif,viirs_la_union_2021-Q3.tif,192.0297698816592
102,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2020-Q3.tif,viirs_08000_ibaraki_2020-Q3.tif,1883.5983140844
11,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2023-Q4.tif,viirs_45000_miyazaki_2023-Q4.tif,1665.5303001610391
60,2,1,2022,3880440088794.578,134.1731806810651,1,3,0,0,1,1,340.0,2,0,2,1,3,sentinel_2_25000_shiga_2022-Q2.tif,viirs_25000_shiga_2022-Q2.tif,1616.2304589912585
91,1,0,2021,332183318448.6994,120.6838014481023,0,2,1,1,1,1,0.0,3,1,2,0,1,sentinel_2_national_capital_region_2021-Q1.tif,viirs_national_capital_region_2021-Q1.tif,318.77885351703924
106,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,830.0,3,0,1,0,6,sentinel_2_01000_hokkaido_2023-Q3.tif,viirs_01000_hokkaido_2023-Q3.tif,2508.421727107279
27,4,1,2022,3880440088794.578,136.4362131047677,0,3,0,1,1,1,320.0,2,1,1,0,3,sentinel_2_18000_fukui_2022-Q4.tif,viirs_18000_fukui_2022-Q4.tif,1659.3451857718217
101,3,0,2020,291244296180.30774,119.1285399053605,1,1,0,0,1,0,195.0,2,1,2,0,1,sentinel_2_nueva_vizcaya_2020-Q3.tif,viirs_nueva_vizcaya_2020-Q3.tif,442.3374776573142
56,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,37.5,3,1,3,1,3,sentinel_2_12000_chiba_2024-Q2.tif,viirs_12000_chiba_2024-Q2.tif,1874.5125984685133
124,2,0,2019,299682074191.28937,117.3681318135368,0,0,1,0,1,0,820.0,2,1,3,0,0,sentinel_2_lanao_del_sur_2019-Q2.tif,viirs_lanao_del_sur_2019-Q2.tif,232.4520363316647
27,1,1,2024,3928801383782.808,142.3299725681459,0,3,0,1,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2024-Q1.tif,viirs_18000_fukui_2024-Q1.tif,1887.2570312474768
97,4,0,2021,332183318448.6994,127.389433729792,0,1,0,1,1,0,340.0,2,1,3,0,2,sentinel_2_ilocos_sur_2021-Q4.tif,viirs_ilocos_sur_2021-Q4.tif,232.5539341807917
23,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,500.0,2,1,3,0,0,sentinel_2_samar_2021-Q3.tif,viirs_samar_2021-Q3.tif,155.88108857903924
44,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2024-Q2.tif,viirs_28000_hyogo_2024-Q2.tif,1985.1546263795424
37,4,1,2020,4069008481605.98,119.4024762808857,0,3,1,1,1,1,575.0,2,1,1,0,5,sentinel_2_02000_aomori_2020-Q4.tif,viirs_02000_aomori_2020-Q4.tif,1936.7279269382136
69,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2023-Q4.tif,viirs_41000_saga_2023-Q4.tif,1756.054795682565
22,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,500.0,2,1,2,1,3,sentinel_2_31000_tottori_2019-Q3.tif,viirs_31000_tottori_2019-Q3.tif,1762.1363449518349
48,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,780.0,2,0,2,0,0,sentinel_2_camiguin_2020-Q2.tif,viirs_camiguin_2020-Q2.tif,113.50209789215066
73,3,1,2024,3928801383782.808,144.403145070865,1,3,0,0,1,1,100.0,2,1,1,0,3,sentinel_2_09000_tochigi_2024-Q3.tif,viirs_09000_tochigi_2024-Q3.tif,1947.812481116303
50,2,0,2020,291244296180.30774,117.7956988014519,1,1,0,0,1,0,110.0,2,1,3,0,1,sentinel_2_tarlac_2020-Q2.tif,viirs_tarlac_2020-Q2.tif,157.34310758225854
109,2,0,2019,299682074191.28937,117.3681318135368,0,1,0,1,1,0,570.0,2,1,3,0,0,sentinel_2_biliran_2019-Q2.tif,viirs_biliran_2019-Q2.tif,222.2762722178068
88,3,1,2022,3880440088794.578,135.9371046973515,0,3,1,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2022-Q3.tif,viirs_14000_kanagawa_2022-Q3.tif,1709.9548611224154
58,1,1,2021,4247588558872.2593,120.6838014481023,0,3,1,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2021-Q1.tif,viirs_24000_mie_2021-Q1.tif,1787.7008325367306
95,2,0,2019,299682074191.28937,117.3681318135368,0,1,0,1,1,0,33.0,2,1,3,0,1,sentinel_2_cavite_2019-Q2.tif,viirs_cavite_2019-Q2.tif,176.3219877090955
55,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,450.0,3,1,3,1,3,sentinel_2_30000_wakayama_2020-Q1.tif,viirs_30000_wakayama_2020-Q1.tif,1774.6513409797408
123,4,0,2019,299682074191.28937,117.9406160358257,0,1,1,1,1,0,660.0,3,0,4,0,3,sentinel_2_batanes_2019-Q4.tif,viirs_batanes_2019-Q4.tif,191.52519482692617
94,1,0,2019,299682074191.28937,115.9781187205398,0,1,0,1,1,0,220.0,2,1,3,0,1,sentinel_2_camarines_norte_2019-Q1.tif,viirs_camarines_norte_2019-Q1.tif,158.675600105378
53,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2020-Q2.tif,viirs_15000_niigata_2020-Q2.tif,1750.7766883501588
115,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2020-Q2.tif,viirs_27000_osaka_2020-Q2.tif,2112.860475486505
111,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,250.0,3,1,2,1,3,sentinel_2_07000_fukushima_2019-Q4.tif,viirs_07000_fukushima_2019-Q4.tif,1865.442928159241
119,1,0,2019,299682074191.28937,115.9781187205398,0,1,0,1,1,0,55.0,2,1,3,0,1,sentinel_2_bataan_2019-Q1.tif,viirs_bataan_2019-Q1.tif,193.2080274740017
16,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,260.0,2,1,2,1,3,sentinel_2_16000_toyama_2019-Q1.tif,viirs_16000_toyama_2019-Q1.tif,1596.1232775428111
110,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,300.0,3,1,2,1,3,sentinel_2_04000_miyagi_2021-Q4.tif,viirs_04000_miyagi_2021-Q4.tif,1705.6052961733678
14,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,450.0,3,1,1,1,5,sentinel_2_03000_iwate_2019-Q1.tif,viirs_03000_iwate_2019-Q1.tif,1487.4392324376963
77,1,1,2022,3880440088794.578,130.2983261906564,1,3,1,0,1,1,180.0,2,0,1,0,5,sentinel_2_20000_nagano_2022-Q1.tif,viirs_20000_nagano_2022-Q1.tif,1760.8891826630188
111,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,250.0,3,1,3,1,3,sentinel_2_07000_fukushima_2021-Q4.tif,viirs_07000_fukushima_2021-Q4.tif,1578.582929499733
61,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2021-Q3.tif,viirs_34000_hiroshima_2021-Q3.tif,2021.6600584960777
117,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,370.0,3,1,3,0,1,sentinel_2_masbate_2019-Q2.tif,viirs_masbate_2019-Q2.tif,180.14463794841024
119,4,0,2019,299682074191.28937,117.9406160358257,0,1,0,1,1,0,55.0,2,1,3,0,1,sentinel_2_bataan_2019-Q4.tif,viirs_bataan_2019-Q4.tif,211.05341401171464
64,2,0,2021,332183318448.6994,123.5075473904579,0,1,0,0,1,0,1050.0,2,1,1,0,0,sentinel_2_davao_occidental_2021-Q2.tif,viirs_davao_occidental_2021-Q2.tif,213.59422681645097
119,2,0,2020,291244296180.30774,117.7956988014519,0,1,0,1,1,0,55.0,2,1,2,0,1,sentinel_2_bataan_2020-Q2.tif,viirs_bataan_2020-Q2.tif,165.29493092734268
65,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,780.0,2,1,1,0,0,sentinel_2_misamis_occidental_2019-Q2.tif,viirs_misamis_occidental_2019-Q2.tif,168.19115743572965
8,1,1,2024,3928801383782.808,142.3299725681459,1,3,0,0,1,1,270.0,2,1,2,1,3,sentinel_2_21000_gifu_2024-Q1.tif,viirs_21000_gifu_2024-Q1.tif,1721.701574668389
62,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,115.0,2,1,3,0,1,sentinel_2_zambales_2019-Q2.tif,viirs_zambales_2019-Q2.tif,182.16131313335453
102,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2021-Q4.tif,viirs_08000_ibaraki_2021-Q4.tif,1563.980561446306
124,4,0,2020,291244296180.30774,119.4024762808857,1,0,0,0,1,0,820.0,2,0,2,0,0,sentinel_2_lanao_del_sur_2020-Q4.tif,viirs_lanao_del_sur_2020-Q4.tif,206.7702876868959
49,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,580.0,1,0,1,0,1,sentinel_2_palawan_2019-Q2.tif,viirs_palawan_2019-Q2.tif,230.1608421959405
43,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,1,330.0,3,1,4,0,0,sentinel_2_albay_2020-Q3.tif,viirs_albay_2020-Q3.tif,287.68793338881505
65,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,780.0,2,1,2,0,0,sentinel_2_misamis_occidental_2020-Q4.tif,viirs_misamis_occidental_2020-Q4.tif,126.96107332099344
92,2,0,2020,291244296180.30774,117.7956988014519,0,1,0,0,1,1,57.5,2,1,2,0,1,sentinel_2_laguna_2020-Q2.tif,viirs_laguna_2020-Q2.tif,165.70875281890338
117,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,370.0,3,1,3,0,1,sentinel_2_masbate_2019-Q3.tif,viirs_masbate_2019-Q3.tif,257.7408701857797
