data_id,geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,developed_country,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
OUOF0,37000 Kagawa,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,Yes,Yes,Yes,540.0,Moderate,No,Moderate,Low,Cfa,sentinel_2_37000_kagawa_2021-Q2.tif,viirs_37000_kagawa_2021-Q2.tif,1694.732224816459
2JEYN,15000 Niigata,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_15000_niigata_2023-Q4.tif,viirs_15000_niigata_2023-Q4.tif,1579.9122481922143
YFDS0,29000 Nara,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_29000_nara_2021-Q3.tif,viirs_29000_nara_2021-Q3.tif,2035.192041589908
7ZEOQ,41000 Saga,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_41000_saga_2023-Q3.tif,viirs_41000_saga_2023-Q3.tif,1417.167178904055
GEUID,36000 Tokushima,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,High,Yes,Moderate,Low,Cfa,sentinel_2_36000_tokushima_2020-Q2.tif,viirs_36000_tokushima_2020-Q2.tif,2000.0487735643096
SDS8B,09000 Tochigi,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,Yes,High income,No,No,Yes,Yes,100.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_09000_tochigi_2023-Q2.tif,viirs_09000_tochigi_2023-Q2.tif,1771.0978059826512
X63CF,06000 Yamagata,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,Yes,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Low,Low,Dfa,sentinel_2_06000_yamagata_2024-Q1.tif,viirs_06000_yamagata_2024-Q1.tif,1734.169745549514
DDQHK,46000 Kagoshima,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,970.0,High,Yes,High,Low,Cfa,sentinel_2_46000_kagoshima_2020-Q2.tif,viirs_46000_kagoshima_2020-Q2.tif,1811.1170397762423
0USWB,41000 Saga,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_41000_saga_2022-Q3.tif,viirs_41000_saga_2022-Q3.tif,1626.0745979381447
2ZDO7,30000 Wakayama,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,High,Yes,High,Low,Cfa,sentinel_2_30000_wakayama_2022-Q4.tif,viirs_30000_wakayama_2022-Q4.tif,1378.4407660212091
0WBGL,42000 Nagasaki,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,Yes,Yes,Yes,Yes,1200.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_42000_nagasaki_2024-Q3.tif,viirs_42000_nagasaki_2024-Q3.tif,1677.8926219326322
WLGJE,38000 Ehime,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_38000_ehime_2019-Q2.tif,viirs_38000_ehime_2019-Q2.tif,1814.784802900783
NHJ7X,01000 Hokkaido,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,830.0,High,Yes,Low,Low,Dfb,sentinel_2_01000_hokkaido_2021-Q3.tif,viirs_01000_hokkaido_2021-Q3.tif,1861.061831831949
IFPWI,12000 Chiba,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,37.5,High,Yes,High,Low,Cfa,sentinel_2_12000_chiba_2023-Q3.tif,viirs_12000_chiba_2023-Q3.tif,1566.9966198385443
NTJLM,34000 Hiroshima,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,680.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_34000_hiroshima_2023-Q3.tif,viirs_34000_hiroshima_2023-Q3.tif,1735.062656661684
OZTP7,47000 Okinawa,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,Yes,Yes,Yes,No,1550.0,Moderate,Yes,High,Very Low,Cfa,sentinel_2_47000_okinawa_2022-Q3.tif,viirs_47000_okinawa_2022-Q3.tif,2000.6410138925376
9TJ1G,13000 Tokyo,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Low,Cfa,sentinel_2_13000_tokyo_2019-Q4.tif,viirs_13000_tokyo_2019-Q4.tif,2814.088712894056
W1VZC,32000 Shimane,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,650.0,Moderate,Yes,Moderate,Very Low,Cfa,sentinel_2_32000_shimane_2021-Q3.tif,viirs_32000_shimane_2021-Q3.tif,1507.4092583559443
JFVYB,27000 Osaka,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,High,Low,Cfa,sentinel_2_27000_osaka_2019-Q3.tif,viirs_27000_osaka_2019-Q3.tif,1994.2244435474192
N2S8N,41000 Saga,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_41000_saga_2024-Q3.tif,viirs_41000_saga_2024-Q3.tif,1683.7046308419217
R5UQP,06000 Yamagata,2021-Q2,Japan,2021,4247588558872.2593,123.5075473904579,Yes,No,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Low,Low,Dfa,sentinel_2_06000_yamagata_2021-Q2.tif,viirs_06000_yamagata_2021-Q2.tif,1647.249672540329
IQWNR,36000 Tokushima,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,High,Yes,High,Low,Cfa,sentinel_2_36000_tokushima_2019-Q4.tif,viirs_36000_tokushima_2019-Q4.tif,1834.5739216252648
XRWK8,14000 Kanagawa,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,Moderate,Low,Cfa,sentinel_2_14000_kanagawa_2021-Q4.tif,viirs_14000_kanagawa_2021-Q4.tif,1818.817734300764
9UE42,47000 Okinawa,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,No,1550.0,Moderate,Yes,High,Very Low,Cfa,sentinel_2_47000_okinawa_2022-Q1.tif,viirs_47000_okinawa_2022-Q1.tif,1937.8470133808507
3JBCK,38000 Ehime,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,High,Low,Cfa,sentinel_2_38000_ehime_2024-Q2.tif,viirs_38000_ehime_2024-Q2.tif,1562.0503583841737
UU9YM,29000 Nara,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,Yes,Low,Very Low,Cfa,sentinel_2_29000_nara_2024-Q4.tif,viirs_29000_nara_2024-Q4.tif,1456.6397644818207
4X1ZH,09000 Tochigi,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,Yes,High income,No,No,Yes,Yes,100.0,Moderate,Yes,Low,Very Low,Cfa,sentinel_2_09000_tochigi_2024-Q4.tif,viirs_09000_tochigi_2024-Q4.tif,1534.448931841302
2VPGS,45000 Miyazaki,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,870.0,Moderate,Yes,High,Low,Cfa,sentinel_2_45000_miyazaki_2019-Q2.tif,viirs_45000_miyazaki_2019-Q2.tif,1589.3380910079363
B700U,45000 Miyazaki,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,870.0,Moderate,Yes,High,Low,Cfa,sentinel_2_45000_miyazaki_2021-Q4.tif,viirs_45000_miyazaki_2021-Q4.tif,1701.1552778038822
7S55J,07000 Fukushima,2022-Q3,Japan,2022,3880440088794.578,135.9371046973515,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,Low,Low,Cfa,sentinel_2_07000_fukushima_2022-Q3.tif,viirs_07000_fukushima_2022-Q3.tif,1497.3554758129476
GTY3A,46000 Kagoshima,2020-Q1,Japan,2020,4069008481605.98,118.4352913210933,Yes,No,High income,Yes,Yes,Yes,Yes,970.0,High,Yes,High,Low,Cfa,sentinel_2_46000_kagoshima_2020-Q1.tif,viirs_46000_kagoshima_2020-Q1.tif,1878.734747784837
32LX2,44000 Oita,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,770.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_44000_oita_2020-Q2.tif,viirs_44000_oita_2020-Q2.tif,1877.082554361911
VROCV,42000 Nagasaki,2020-Q1,Japan,2020,4069008481605.98,118.4352913210933,Yes,No,High income,Yes,Yes,Yes,Yes,1200.0,Moderate,Yes,High,Low,Cfa,sentinel_2_42000_nagasaki_2020-Q1.tif,viirs_42000_nagasaki_2020-Q1.tif,2137.355313412675
ZQYAH,36000 Tokushima,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,High,Yes,High,Low,Cfa,sentinel_2_36000_tokushima_2019-Q2.tif,viirs_36000_tokushima_2019-Q2.tif,1809.0869488864075
BG34I,27000 Osaka,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,High,Low,Cfa,sentinel_2_27000_osaka_2021-Q3.tif,viirs_27000_osaka_2021-Q3.tif,2124.7133338222934
E11E9,22000 Shizuoka,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,150.0,High,Yes,Moderate,Low,Cfa,sentinel_2_22000_shizuoka_2022-Q1.tif,viirs_22000_shizuoka_2022-Q1.tif,1737.8765177386283
JICJD,25000 Shiga,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,Yes,High income,No,No,Yes,Yes,340.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_25000_shiga_2024-Q2.tif,viirs_25000_shiga_2024-Q2.tif,1441.9543556435003
OF8KR,09000 Tochigi,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,Yes,High income,No,No,Yes,Yes,100.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_09000_tochigi_2019-Q4.tif,viirs_09000_tochigi_2019-Q4.tif,1617.425832084681
NVC7H,38000 Ehime,2023-Q3,Japan,2023,3993446887350.673,140.714328844415,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_38000_ehime_2023-Q3.tif,viirs_38000_ehime_2023-Q3.tif,1802.27521037873
A78E9,18000 Fukui,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_18000_fukui_2019-Q3.tif,viirs_18000_fukui_2019-Q3.tif,2007.815941276677
NAM14,05000 Akita,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,450.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_05000_akita_2019-Q1.tif,viirs_05000_akita_2019-Q1.tif,1656.2183101739258
1BJ9R,19000 Yamanashi,2021-Q1,Japan,2021,4247588558872.2593,120.6838014481023,Yes,Yes,High income,No,No,Yes,Yes,110.0,Moderate,No,Low,Very Low,Cfa,sentinel_2_19000_yamanashi_2021-Q1.tif,viirs_19000_yamanashi_2021-Q1.tif,1952.031927186562
L1QWE,42000 Nagasaki,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,1200.0,Moderate,Yes,High,Low,Cfa,sentinel_2_42000_nagasaki_2019-Q2.tif,viirs_42000_nagasaki_2019-Q2.tif,2149.794679182459
3RZSJ,07000 Fukushima,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,Low,Low,Cfa,sentinel_2_07000_fukushima_2022-Q1.tif,viirs_07000_fukushima_2022-Q1.tif,1903.382413166741
2GZR7,18000 Fukui,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_18000_fukui_2021-Q4.tif,viirs_18000_fukui_2021-Q4.tif,2181.4003315246723
D5GLQ,20000 Nagano,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,Yes,High income,Yes,No,Yes,Yes,180.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_20000_nagano_2024-Q2.tif,viirs_20000_nagano_2024-Q2.tif,1845.5823183716589
VG3KK,28000 Hyogo,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,No,High income,Yes,Yes,Yes,Yes,430.0,High,Yes,Moderate,Low,Cfa,sentinel_2_28000_hyogo_2024-Q1.tif,viirs_28000_hyogo_2024-Q1.tif,2108.7027919161087
NKND6,19000 Yamanashi,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,Yes,High income,No,No,Yes,Yes,110.0,Moderate,No,Low,Low,Cfa,sentinel_2_19000_yamanashi_2022-Q4.tif,viirs_19000_yamanashi_2022-Q4.tif,1501.339309779025
ZD76S,24000 Mie,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,No,Yes,Yes,Yes,320.0,High,Yes,High,Low,Cfa,sentinel_2_24000_mie_2019-Q2.tif,viirs_24000_mie_2019-Q2.tif,1797.8575445916877
XPJ4H,08000 Ibaraki,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,Moderate,Low,Cfa,sentinel_2_08000_ibaraki_2021-Q3.tif,viirs_08000_ibaraki_2021-Q3.tif,1617.1959148149297
NYXTX,17000 Ishikawa,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,270.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_17000_ishikawa_2020-Q3.tif,viirs_17000_ishikawa_2020-Q3.tif,1892.0030883564584
9DXJ3,25000 Shiga,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,Yes,High income,No,No,Yes,Yes,340.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_25000_shiga_2019-Q3.tif,viirs_25000_shiga_2019-Q3.tif,1750.3274967165853
IAF92,35000 Yamaguchi,2020-Q1,Japan,2020,4069008481605.98,118.4352913210933,Yes,No,High income,Yes,Yes,Yes,Yes,800.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_35000_yamaguchi_2020-Q1.tif,viirs_35000_yamaguchi_2020-Q1.tif,2045.5194141657896
25MDF,45000 Miyazaki,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,No,High income,Yes,Yes,Yes,Yes,870.0,Moderate,Yes,High,Low,Cfa,sentinel_2_45000_miyazaki_2023-Q2.tif,viirs_45000_miyazaki_2023-Q2.tif,1757.417015706806
DWWO8,28000 Hyogo,2023-Q1,Japan,2023,3993446887350.673,137.8618440412342,Yes,No,High income,Yes,Yes,Yes,Yes,430.0,High,Yes,High,Low,Cfa,sentinel_2_28000_hyogo_2023-Q1.tif,viirs_28000_hyogo_2023-Q1.tif,1864.3288165663296
YZ7SR,06000 Yamagata,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,Yes,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Low,Low,Dfa,sentinel_2_06000_yamagata_2024-Q3.tif,viirs_06000_yamagata_2024-Q3.tif,1782.1024068015072
KWE4B,37000 Kagawa,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,540.0,Moderate,No,Moderate,Low,Cfa,sentinel_2_37000_kagawa_2019-Q1.tif,viirs_37000_kagawa_2019-Q1.tif,1684.0999420011983
8Y1O4,18000 Fukui,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Very Low,Cfa,sentinel_2_18000_fukui_2022-Q2.tif,viirs_18000_fukui_2022-Q2.tif,1463.8485888033815
SWEBN,27000 Osaka,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,400.0,High,Yes,Moderate,Low,Cfa,sentinel_2_27000_osaka_2022-Q1.tif,viirs_27000_osaka_2022-Q1.tif,1752.5079482024194
RWB2S,34000 Hiroshima,2020-Q4,Japan,2020,4069008481605.98,119.4024762808857,Yes,No,High income,Yes,Yes,Yes,Yes,680.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_34000_hiroshima_2020-Q4.tif,viirs_34000_hiroshima_2020-Q4.tif,2067.2543522183355
5R5RC,26000 Kyoto,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_26000_kyoto_2022-Q4.tif,viirs_26000_kyoto_2022-Q4.tif,1846.0973553024185
9RR7S,13000 Tokyo,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Low,Cfa,sentinel_2_13000_tokyo_2020-Q3.tif,viirs_13000_tokyo_2020-Q3.tif,2971.3833977044164
ZN4RE,41000 Saga,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,900.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_41000_saga_2020-Q3.tif,viirs_41000_saga_2020-Q3.tif,2134.839018163967
Y9V86,04000 Miyagi,2023-Q1,Japan,2023,3993446887350.673,137.8618440412342,Yes,No,High income,Yes,Yes,Yes,Yes,300.0,High,Yes,Low,Low,Cfa,sentinel_2_04000_miyagi_2023-Q1.tif,viirs_04000_miyagi_2023-Q1.tif,1561.6443251982632
HOCN9,02000 Aomori,2023-Q2,Japan,2023,3993446887350.673,139.5056151606663,Yes,No,High income,Yes,Yes,Yes,Yes,575.0,Moderate,No,Low,Low,Dfa,sentinel_2_02000_aomori_2023-Q2.tif,viirs_02000_aomori_2023-Q2.tif,1560.790017803457
OCWBF,06000 Yamagata,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Low,Low,Dfa,sentinel_2_06000_yamagata_2021-Q4.tif,viirs_06000_yamagata_2021-Q4.tif,1549.7597090792567
II4W6,44000 Oita,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,770.0,Moderate,Yes,High,Low,Cfa,sentinel_2_44000_oita_2019-Q2.tif,viirs_44000_oita_2019-Q2.tif,1827.7388966084889
UR5L8,18000 Fukui,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,No,Yes,Yes,Yes,320.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_18000_fukui_2019-Q2.tif,viirs_18000_fukui_2019-Q2.tif,1653.3032991820764
3NX39,07000 Fukushima,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,Low,Low,Cfa,sentinel_2_07000_fukushima_2024-Q1.tif,viirs_07000_fukushima_2024-Q1.tif,1709.1875758803512
K43SA,31000 Tottori,2020-Q1,Japan,2020,4069008481605.98,118.4352913210933,Yes,No,High income,Yes,Yes,Yes,Yes,500.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_31000_tottori_2020-Q1.tif,viirs_31000_tottori_2020-Q1.tif,1977.9623048927497
BHB7S,13000 Tokyo,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,No,High income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Low,Cfa,sentinel_2_13000_tokyo_2019-Q3.tif,viirs_13000_tokyo_2019-Q3.tif,3110.126019585606
3WFSQ,33000 Okayama,2021-Q3,Japan,2021,4247588558872.2593,125.4848727349994,Yes,No,High income,Yes,Yes,Yes,Yes,540.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_33000_okayama_2021-Q3.tif,viirs_33000_okayama_2021-Q3.tif,1745.1338616409842
UB2RT,35000 Yamaguchi,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,No,High income,Yes,Yes,Yes,Yes,800.0,Moderate,No,Moderate,Low,Cfa,sentinel_2_35000_yamaguchi_2024-Q4.tif,viirs_35000_yamaguchi_2024-Q4.tif,2213.6736226223625
FYO17,15000 Niigata,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,Moderate,Yes,Low,Low,Cfa,sentinel_2_15000_niigata_2022-Q1.tif,viirs_15000_niigata_2022-Q1.tif,1561.117934665032
K5BWI,24000 Mie,2023-Q4,Japan,2023,3993446887350.673,140.8613862067226,Yes,No,High income,Yes,Yes,Yes,Yes,320.0,High,Yes,High,Low,Cfa,sentinel_2_24000_mie_2023-Q4.tif,viirs_24000_mie_2023-Q4.tif,1742.7302934661702
H17J8,39000 Kochi,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,No,High income,Yes,Yes,Yes,Yes,625.0,High,Yes,High,Low,Cfa,sentinel_2_39000_kochi_2020-Q2.tif,viirs_39000_kochi_2020-Q2.tif,1811.234161641221
XFGCA,06000 Yamagata,2023-Q1,Japan,2023,3993446887350.673,137.8618440412342,Yes,Yes,High income,Yes,No,Yes,Yes,300.0,Moderate,Yes,Low,Very Low,Dfa,sentinel_2_06000_yamagata_2023-Q1.tif,viirs_06000_yamagata_2023-Q1.tif,1470.6433971028184
8QZPK,20000 Nagano,2019-Q3,Japan,2019,4070264756531.522,117.6899153350103,Yes,Yes,High income,Yes,No,Yes,Yes,180.0,Moderate,No,Low,Very Low,Dfa,sentinel_2_20000_nagano_2019-Q3.tif,viirs_20000_nagano_2019-Q3.tif,1756.7422514362613
XYCEL,16000 Toyama,2022-Q4,Japan,2022,3880440088794.578,136.4362131047677,Yes,No,High income,Yes,Yes,Yes,Yes,260.0,Moderate,No,Low,Very Low,Cfa,sentinel_2_16000_toyama_2022-Q4.tif,viirs_16000_toyama_2022-Q4.tif,1711.7916534069952
5XQT4,14000 Kanagawa,2024-Q2,Japan,2024,3928801383782.808,143.9682405014625,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,Moderate,Low,Cfa,sentinel_2_14000_kanagawa_2024-Q2.tif,viirs_14000_kanagawa_2024-Q2.tif,1930.000151285736
N9WSZ,35000 Yamaguchi,2019-Q1,Japan,2019,4070264756531.522,115.9781187205398,Yes,No,High income,Yes,Yes,Yes,Yes,800.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_35000_yamaguchi_2019-Q1.tif,viirs_35000_yamaguchi_2019-Q1.tif,1858.544568635901
HGZZ0,26000 Kyoto,2020-Q2,Japan,2020,4069008481605.98,117.7956988014519,Yes,Yes,High income,No,No,Yes,Yes,370.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_26000_kyoto_2020-Q2.tif,viirs_26000_kyoto_2020-Q2.tif,2400.9921041380835
8CD31,44000 Oita,2021-Q4,Japan,2021,4247588558872.2593,127.389433729792,Yes,No,High income,Yes,Yes,Yes,Yes,770.0,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_44000_oita_2021-Q4.tif,viirs_44000_oita_2021-Q4.tif,1607.581611969019
88D0T,38000 Ehime,2024-Q3,Japan,2024,3928801383782.808,144.403145070865,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,High,Low,Cfa,sentinel_2_38000_ehime_2024-Q3.tif,viirs_38000_ehime_2024-Q3.tif,1526.028379047107
JIDKN,14000 Kanagawa,2023-Q1,Japan,2023,3993446887350.673,137.8618440412342,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,High,Low,Cfa,sentinel_2_14000_kanagawa_2023-Q1.tif,viirs_14000_kanagawa_2023-Q1.tif,1866.368280718689
64JWT,14000 Kanagawa,2020-Q3,Japan,2020,4069008481605.98,119.1285399053605,Yes,No,High income,Yes,Yes,Yes,Yes,30.0,High,Yes,Low,Low,Cfa,sentinel_2_14000_kanagawa_2020-Q3.tif,viirs_14000_kanagawa_2020-Q3.tif,2244.963645242396
OXFQ8,07000 Fukushima,2024-Q4,Japan,2024,3928801383782.808,144.7279859179582,Yes,No,High income,Yes,Yes,Yes,Yes,250.0,High,Yes,Low,Low,Cfa,sentinel_2_07000_fukushima_2024-Q4.tif,viirs_07000_fukushima_2024-Q4.tif,1717.4793445279124
9XUY4,01000 Hokkaido,2022-Q1,Japan,2022,3880440088794.578,130.2983261906564,Yes,No,High income,Yes,Yes,Yes,Yes,830.0,High,Yes,Low,Very Low,Dfb,sentinel_2_01000_hokkaido_2022-Q1.tif,viirs_01000_hokkaido_2022-Q1.tif,2000.4354925870628
90PDW,08000 Ibaraki,2019-Q4,Japan,2019,4070264756531.522,117.9406160358257,Yes,No,High income,Yes,Yes,Yes,Yes,100.0,High,Yes,High,Low,Cfa,sentinel_2_08000_ibaraki_2019-Q4.tif,viirs_08000_ibaraki_2019-Q4.tif,1563.661276267782
22VXY,28000 Hyogo,2019-Q2,Japan,2019,4070264756531.522,117.3681318135368,Yes,No,High income,Yes,Yes,Yes,Yes,430.0,High,Yes,Moderate,Low,Cfa,sentinel_2_28000_hyogo_2019-Q2.tif,viirs_28000_hyogo_2019-Q2.tif,1904.8804694331743
48WZE,46000 Kagoshima,2020-Q4,Japan,2020,4069008481605.98,119.4024762808857,Yes,No,High income,Yes,Yes,Yes,Yes,970.0,High,Yes,High,Low,Cfa,sentinel_2_46000_kagoshima_2020-Q4.tif,viirs_46000_kagoshima_2020-Q4.tif,2129.708397205153
3Y30Y,11000 Saitama,2024-Q1,Japan,2024,3928801383782.808,142.3299725681459,Yes,Yes,High income,No,No,Yes,Yes,22.5,Moderate,Yes,Moderate,Low,Cfa,sentinel_2_11000_saitama_2024-Q1.tif,viirs_11000_saitama_2024-Q1.tif,1635.8939474212325
ZXTNS,38000 Ehime,2022-Q2,Japan,2022,3880440088794.578,134.1731806810651,Yes,No,High income,Yes,Yes,Yes,Yes,670.0,Moderate,Yes,High,Low,Cfa,sentinel_2_38000_ehime_2022-Q2.tif,viirs_38000_ehime_2022-Q2.tif,1371.328686109135
